NumEmployee;Cal_Date;orderid;CDEL_LineNo;codeproduct;CDEL_Quantity;CDEL_UnitPrice;CA_brut;CA_net;CDEL_Discount;CDE_CustomerID;CDE_ShipperID;CDE_Freight;BudgetMontant
3;2BB03AA008 00:00:00;16764;2;29;70;133,31815641429;9332,2709490004;12443,027932001;0,25;37;5;63,573646175682;
3;2BB03AA008 00:00:00;16764;1;11;46;27,804146467363;1278,9907374987;1705,3209833316;0,25;37;5;63,573646175682;
3;20/02AA008 00:00:00;13397;2;11;38;31,907492686009;1212,4847220683;1212,4847220683;0;73;2;70,632781136322;
3;20/02AA008 00:00:00;13397;1;38;38;107,57138183198;4087,7125096151;4087,7125096151;0;73;2;70,632781136322;
3;18/03AA005 00:00:00;13055;2;25;4;13,26889426988;53,075577079519;53,075577079519;0;39;3;78,610077561145;
3;18/03AA005 00:00:00;13055;1;39;4;56,638006852116;226,55202740846;226,55202740846;0;39;3;78,610077561145;
3;18/03AA005 00:00:00;13055;3;15;4;5,6628753787772;22,651501515109;22,651501515109;0;39;3;78,610077561145;
3;05/06AA007 00:00:00;13062;2;72;30;9,2217072275204;276,65121682561;325,47202207715;0,15000000596046;46;4;28,492107850567;
3;05/06AA007 00:00:00;13062;1;26;61;27,852278102308;1698,9889642408;1998,8105601819;0,15000000596046;46;4;28,492107850567;
3;05/06AA007 00:00:00;16498;2;77;31;16,171181902541;501,30663897879;668,40885197171;0,25;37;3;55,421649028422;
3;05/06AA007 00:00:00;16498;1;1;13;23,882269400488;310,46950220635;413,95933627513;0,25;37;3;55,421649028422;
3;05/06AA007 00:00:00;16498;3;71;27;36,836405244969;994,58294161417;1326,1105888189;0,25;37;3;55,421649028422;
3;05/06AA007 00:00:00;16498;4;10;16;7,7970391101851;124,75262576296;166,33683435062;0,25;37;3;55,421649028422;
3;25/05AA007 00:00:00;13312;2;49;5;16,435005330567;82,175026652834;96,676502622436;0,15000000596046;19;2;23,432577059987;
3;25/05AA007 00:00:00;13312;1;28;30;39,609670672024;1188,2901201607;1188,2901201607;0;19;2;23,432577059987;
3;25/05AA007 00:00:00;13312;3;10;45;6,1903733605848;278,56680122632;278,56680122632;0;19;2;23,432577059987;
3;25/05AA007 00:00:00;13400;1;59;45;7,7246296991963;347,60833646383;365,90351235416;0,050000000745058;73;2;44,009433063207;
3;04/01AA008 00:00:00;13073;2;33;8;26,327756506321;210,62205205057;210,62205205057;0;73;3;33,69983691128;
3;04/01AA008 00:00:00;13073;1;59;9;8,2317786883659;74,086008195293;87,160010252714;0,15000000596046;73;3;33,69983691128;
3;30/10AA006 00:00:00;14640;2;16;13;11,690777015511;151,98010120164;168,86677939252;0,10000000149012;5;3;36,245685181893;
3;30/10AA006 00:00:00;14640;1;40;53;22,760701143424;1206,3171606015;1206,3171606015;0;5;3;36,245685181893;
3;30/10AA006 00:00:00;14640;3;75;16;9,7462189147344;155,93950263575;173,2661143266;0,10000000149012;5;3;36,245685181893;
3;30/10AA006 00:00:00;14640;4;32;11;23,850122248076;262,35134472884;291,50149462579;0,10000000149012;5;3;36,245685181893;
3;30/10AA006 00:00:00;15880;2;35;4;7,4102167436836;29,640866974735;29,640866974735;0;4;1;31,67619371039;
3;30/10AA006 00:00:00;15880;1;67;15;75,989896702237;1139,8484505336;1139,8484505336;0;4;1;31,67619371039;
3;1BB03AA007 00:00:00;14152;2;76;47;448,81138014473;21094,134866802;24816,629429084;0,15000000596046;19;1;27,498131359737;
3;1BB03AA007 00:00:00;14152;1;56;19;47,604175196495;904,47932873341;1064,0933353834;0,15000000596046;19;1;27,498131359737;
3;15/01AA007 00:00:00;13158;2;30;36;26,047361806607;937,70502503784;937,70502503784;0;21;2;61,475638353263;
3;15/01AA007 00:00:00;13158;1;53;30;58,987664142188;1769,6299242656;1862,7683427932;0,050000000745058;21;2;61,475638353263;
3;15/01AA007 00:00:00;13158;3;54;36;33,470528530118;1204,9390270843;1204,9390270843;0;21;2;61,475638353263;
3;15/01AA007 00:00:00;14650;2;57;4;20,768165837129;83,072663348515;83,072663348515;0;73;5;35,982275553717;
3;15/01AA007 00:00:00;14650;1;76;15;463,9556504;6959,334756;6959,334756;0;73;5;35,982275553717;
3;09/04AA007 00:00:00;13285;1;42;18;16,033317747579;288,59971945643;360,74965066443;0,20000000298023;31;2;35,402552911135;
3;27/03AA007 00:00:00;13204;2;46;17;12,52880213096;212,98963622632;212,98963622632;0;89;2;39,050218638949;
3;27/03AA007 00:00:00;13204;1;17;19;26,558558926527;504,61261960401;504,61261960401;0;89;2;39,050218638949;
3;27/03AA007 00:00:00;14826;2;1;15;22,873722053786;343,10583080679;457,47444107572;0,25;37;5;60,11309410661;
3;27/03AA007 00:00:00;14826;1;77;36;15,488273493489;557,57784576561;743,43712768747;0,25;37;5;60,11309410661;
3;27/03AA007 00:00:00;14826;3;10;18;7,4677704391538;134,41986790477;179,22649053969;0,25;37;5;60,11309410661;
3;27/03AA007 00:00:00;14826;4;71;31;35,280805224349;1093,7049619548;1458,2732826064;0,25;37;5;60,11309410661;
3;19/04AA007 00:00:00;13220;2;56;29;33,644596382565;975,6932950944;975,6932950944;0;37;5;25,211610723719;
3;19/04AA007 00:00:00;13220;1;53;3;55,633540902108;166,90062270633;175,68486614444;0,050000000745058;37;5;25,211610723719;
3;19/04AA007 00:00:00;14646;2;35;19;6,1808176589416;117,43553551989;117,43553551989;0;11;5;63,210710152602;
3;19/04AA007 00:00:00;14646;1;57;6;18,752619883311;112,51571929987;112,51571929987;0;11;5;63,210710152602;
3;03/03AA007 00:00:00;13236;2;60;13;5,5773054116618;72,504970351603;72,504970351603;0;62;2;32,653451777675;
3;03/03AA007 00:00:00;13236;1;30;13;24,851970642958;323,07561835846;323,07561835846;0;62;2;32,653451777675;
3;03/03AA007 00:00:00;13236;3;55;11;39,31320156025;432,44521716275;432,44521716275;0;62;2;32,653451777675;
3;03/03AA007 00:00:00;13236;4;40;5;18,646825972948;93,23412986474;93,23412986474;0;62;2;32,653451777675;
3;2BB04AA007 00:00:00;14974;2;14;17;26,238933336212;446,06186671561;557,57733547165;0,20000000298023;19;1;65,190286603567;
3;2BB04AA007 00:00:00;14974;1;54;7;36,351855559544;254,46298891681;318,07873733095;0,20000000298023;19;1;65,190286603567;
3;2BB04AA007 00:00:00;16063;2;1;23;23,636911527585;543,64896513445;724,86528684593;0,25;19;1;20,174724449708;
3;2BB04AA007 00:00:00;16063;1;5;27;7,2954941845885;196,97834298389;262,63779064519;0,25;19;1;20,174724449708;
3;16/03AA007 00:00:00;16260;2;24;9;5,8455188816744;52,60966993507;52,60966993507;0;37;4;34,474196700657;
3;16/03AA007 00:00:00;16260;1;53;6;71,070518027195;426,42310816317;426,42310816317;0;37;4;34,474196700657;
3;06/06AA007 00:00:00;13283;2;10;7;7,5626388581201;52,938472006841;52,938472006841;0;73;5;54,358128340087;
3;06/06AA007 00:00:00;13283;1;67;3;66,637718902848;199,91315670854;199,91315670854;0;73;5;54,358128340087;
3;06/06AA007 00:00:00;15046;2;30;43;30,109444231742;1294,7061019649;1726,2748026199;0,25;5;3;43,862400349124;
3;06/06AA007 00:00:00;15046;1;24;6;5,8619050828921;35,171430497352;46,895240663137;0,25;5;3;43,862400349124;
3;06/06AA007 00:00:00;15046;3;2;22;22,060261132845;485,3257449226;647,10099323013;0,25;5;3;43,862400349124;
3;04/03AA007 00:00:00;13294;2;8;33;18,357127657232;605,78521268866;757,23151868173;0,20000000298023;62;2;28,945098909308;
3;04/03AA007 00:00:00;13294;1;75;46;6,9836898695991;321,24973400156;401,56216899789;0,20000000298023;62;2;28,945098909308;
3;04/03AA007 00:00:00;13294;3;30;16;27,904829378955;446,47727006329;558,09658965818;0,20000000298023;62;2;28,945098909308;
3;19/11AA007 00:00:00;13319;2;23;17;9,0365500138901;153,62135023613;153,62135023613;0;47;5;44,535988996658;
3;19/11AA007 00:00:00;13319;1;19;15;8,6349255688283;129,52388353242;129,52388353242;0;47;5;44,535988996658;
3;19/11AA007 00:00:00;13319;3;40;29;15,937188206315;462,17845798314;462,17845798314;0;47;5;44,535988996658;
3;19/11AA007 00:00:00;13547;2;35;24;5,4850731722499;131,641756134;131,641756134;0;47;3;23,10167139514;
3;19/11AA007 00:00:00;13547;1;28;20;42,651786517982;853,03573035964;853,03573035964;0;47;3;23,10167139514;
3;19/11AA007 00:00:00;13547;3;49;60;16,562071591534;993,72429549203;993,72429549203;0;47;3;23,10167139514;
3;19/11AA007 00:00:00;13547;4;57;28;18,307322146341;512,60502009754;512,60502009754;0;47;3;23,10167139514;
3;15/02AA008 00:00:00;13328;1;56;35;45,402522485217;1589,0882869826;1589,0882869826;0;65;4;60,511324474073;
3;26/10AA007 00:00:00;13342;2;29;10;154,10622363821;1541,0622363821;1622,1707764113;0,050000000745058;81;5;72,484147205016;
3;26/10AA007 00:00:00;13342;1;30;24;28,06433022017;673,54392528408;708,99360611824;0,050000000745058;81;5;72,484147205016;
3;26/10AA007 00:00:00;13429;2;63;43;21,889384119575;941,24351714174;941,24351714174;0;127;4;58,38046167616;
3;26/10AA007 00:00:00;13429;1;35;11;5,7285420050761;63,013962055837;63,013962055837;0;127;4;58,38046167616;
3;26/10AA007 00:00:00;13465;2;30;30;25,383343359212;761,50030077635;761,50030077635;0;35;2;45,747098842174;
3;26/10AA007 00:00:00;13465;1;64;8;31,697381882709;253,57905506167;253,57905506167;0;35;2;45,747098842174;
3;26/10AA007 00:00:00;13465;3;35;40;5,3964588243994;215,85835297597;215,85835297597;0;35;2;45,747098842174;
3;0BB01AA008 00:00:00;16852;2;4;27;17,460197802561;471,42534066915;628,5671208922;0,25;37;4;72,347003779749;
3;0BB01AA008 00:00:00;16852;1;77;32;10,635392678166;340,33256570132;340,33256570132;0;37;4;72,347003779749;
3;0BB01AA008 00:00:00;16852;3;24;32;3,7163932546893;118,92458415006;158,56611220008;0,25;37;4;72,347003779749;
3;10/11AA007 00:00:00;16813;2;52;7;65,026445444697;455,18511811288;479,14222996829;0,050000000745058;62;4;75,674969859746;
3;10/11AA007 00:00:00;16813;1;76;71;340,96582038422;24208,573247279;24208,573247279;0;62;4;75,674969859746;
3;13/06AA007 00:00:00;15236;2;55;33;47,838032113841;1578,6550597568;1578,6550597568;0;19;4;77,502156629607;
3;13/06AA007 00:00:00;15236;1;60;47;6,5873717116065;309,60647044551;309,60647044551;0;19;4;77,502156629607;
3;13/06AA007 00:00:00;15236;3;7;37;51,609241197809;1909,5419243189;1909,5419243189;0;19;4;77,502156629607;
3;20/05AA007 00:00:00;14957;1;42;24;17,025441461341;408,61059507218;510,76324574297;0,20000000298023;31;3;38,978624517648;
3;05/10AA007 00:00:00;13372;2;35;5;7,377365703856;36,88682851928;36,88682851928;0;4;2;30,119082106008;
3;05/10AA007 00:00:00;13372;1;67;18;75,653017605523;1361,7543168994;1361,7543168994;0;4;2;30,119082106008;
3;05/10AA007 00:00:00;15180;2;4;30;19,834772855866;595,04318567598;793,39091423464;0,25;37;2;81,055910791416;
3;05/10AA007 00:00:00;15180;1;24;36;4,2218202155203;151,98552775873;202,64737034497;0,25;37;2;81,055910791416;
3;05/10AA007 00:00:00;15180;3;77;36;12,081798865613;434,94475916208;434,94475916208;0;37;2;81,055910791416;
3;31/12AA007 00:00:00;13420;2;29;67;121,77936529929;8159,2174750524;10878,956633403;0,25;37;2;57,453702500339;
3;31/12AA007 00:00:00;13420;1;11;44;25,397675759646;1117,4977334244;1489,9969778992;0,25;37;2;57,453702500339;
3;01/12AA007 00:00:00;15014;2;30;20;27,445143557013;548,90287114025;577,79249639026;0,050000000745058;81;5;60,522366050811;
3;01/12AA007 00:00:00;15014;1;29;8;150,70615965529;1205,6492772423;1269,1045033557;0,050000000745058;81;5;60,522366050811;
3;0BB12AA007 00:00:00;16716;2;35;4;6,3724006556202;25,489602622481;25,489602622481;0;4;4;29,915585077389;
3;0BB12AA007 00:00:00;16716;1;67;15;65,347355457396;980,21033186094;980,21033186094;0;4;4;29,915585077389;
3;17/01AA008 00:00:00;13409;2;41;29;8,902751303897;258,17978781301;258,17978781301;0;35;1;20,357683765804;
3;17/01AA008 00:00:00;13409;1;71;29;30,610693104319;887,71010002524;887,71010002524;0;35;1;20,357683765804;
3;30/12AA007 00:00:00;13422;1;71;23;26,315461673608;605,25561849298;605,25561849298;0;62;2;74,098265231971;
3;30/12AA007 00:00:00;16904;2;61;11;30,066176035477;330,72793639025;413,40992202788;0,20000000298023;34;2;55,798613713242;
3;30/12AA007 00:00:00;16904;1;43;34;12,836275728613;436,43337477286;545,54172049837;0,20000000298023;34;2;55,798613713242;
3;30/07AA007 00:00:00;16622;1;11;18;25,116712236411;452,10082025539;602,80109367386;0,25;34;1;69,50280108936;
3;20/12AA007 00:00:00;13434;2;19;7;9,7385536718616;68,169875703031;68,169875703031;0;2;3;57,272840702991;
3;20/12AA007 00:00:00;13434;1;13;9;26,487964269531;238,39167842578;238,39167842578;0;2;3;57,272840702991;
3;20/12AA007 00:00:00;13434;3;72;9;13,638483730269;122,74635357242;122,74635357242;0;2;3;57,272840702991;
3;20/12AA007 00:00:00;13434;4;11;2;30,985282458273;61,970564916545;61,970564916545;0;2;3;57,272840702991;
3;20/12AA007 00:00:00;15037;2;29;10;146,05566956529;1460,5566956529;1947,4089275371;0,25;5;4;37,65649080218;
3;20/12AA007 00:00:00;15037;1;26;34;35,499808592778;1206,9934921545;1609,324656206;0,25;5;4;37,65649080218;
3;20/12AA007 00:00:00;15037;3;3;29;23,510522323615;681,80514738483;681,80514738483;0;5;4;37,65649080218;
3;20/12AA007 00:00:00;16271;1;59;2;9,709014982352;19,418029964704;19,418029964704;0;54;3;20,344306745308;
3;20/12AA007 00:00:00;16733;1;73;9;1,1534120960198;10,380708864178;10,380708864178;0;12;3;47,009590754574;
3;14/07AA007 00:00:00;13522;1;41;25;10,55004252296;263,75106307401;293,05673723411;0,10000000149012;47;1;79,273788668064;
3;05/03AA008 00:00:00;13468;2;24;12;4,2248309594326;50,697971513191;67,597295350922;0,25;35;3;63,88421502491;
3;05/03AA008 00:00:00;13468;1;41;29;8,7228190929664;252,96175369603;252,96175369603;0;35;3;63,88421502491;
3;06/09AA007 00:00:00;15134;2;16;32;8,6535609437717;276,91395020069;325,78112016765;0,15000000596046;47;2;26,15926508607;
3;06/09AA007 00:00:00;15134;1;31;29;7,4502027757216;216,05588049593;254,18339060115;0,15000000596046;47;2;26,15926508607;
3;06/09AA007 00:00:00;15134;3;45;34;7,7510423177341;263,53543880296;263,53543880296;0;47;2;26,15926508607;
3;06/09AA007 00:00:00;15134;4;60;27;4,8488255594958;130,91829010639;154,02151885227;0,15000000596046;47;2;26,15926508607;
3;1BB03AA008 00:00:00;16417;2;59;10;8,1768015910213;81,768015910213;96,197666451289;0,15000000596046;73;1;31,664512286907;
3;1BB03AA008 00:00:00;16417;1;33;9;26,151922863665;235,36730577299;235,36730577299;0;73;1;31,664512286907;
3;2BB12AA007 00:00:00;16915;2;41;26;9,3726333411035;243,68846686869;270,76496363573;0,10000000149012;37;5;75,989440040225;
3;2BB12AA007 00:00:00;16915;1;34;26;7,8527468533569;204,17141818728;204,17141818728;0;37;5;75,989440040225;
3;2BB12AA007 00:00:00;16915;3;40;34;19,446752753475;661,18959361813;734,65510523651;0,10000000149012;37;5;75,989440040225;
3;17/09AA007 00:00:00;16855;2;40;12;20,839253881116;250,07104657339;250,07104657339;0;37;3;30,132414720133;
3;17/09AA007 00:00:00;16855;1;1;5;23,596294621049;117,98147310524;117,98147310524;0;37;3;30,132414720133;
3;17/09AA007 00:00:00;16855;3;52;12;99,477010481369;1193,7241257764;1193,7241257764;0;37;3;30,132414720133;
3;14/11AA007 00:00:00;14599;1;59;2;7,6507376163041;15,301475232608;15,301475232608;0;54;2;19,938211629164;
3;13/08AA007 00:00:00;13531;2;43;35;13,112433561177;458,93517464119;458,93517464119;0;73;4;79,282379191173;
3;13/08AA007 00:00:00;13531;1;7;5;44,368687868634;221,84343934317;221,84343934317;0;73;4;79,282379191173;
3;13/08AA007 00:00:00;15166;2;76;9;324,46337804873;2920,1704024386;2920,1704024386;0;54;4;65,485522351548;
3;13/08AA007 00:00:00;15166;1;11;26;25,082523898706;652,14562136636;652,14562136636;0;54;4;65,485522351548;
3;13/08AA007 00:00:00;15166;3;77;13;11,556253998212;150,23130197675;150,23130197675;0;54;4;65,485522351548;
3;13/08AA007 00:00:00;15166;4;20;13;71,043698476069;923,5680801889;923,5680801889;0;54;4;65,485522351548;
3;08/09AA007 00:00:00;13532;2;65;21;10,766170125482;226,08957263512;226,08957263512;0;19;4;25,262738475501;
3;08/09AA007 00:00:00;13532;1;33;30;27,064636626744;811,93909880233;811,93909880233;0;19;4;25,262738475501;
3;08/09AA007 00:00:00;13532;3;26;12;38,381740831142;460,5808899737;460,5808899737;0;19;4;25,262738475501;
3;08/09AA007 00:00:00;13532;4;71;50;32,82648886874;1641,324443437;1641,324443437;0;19;4;25,262738475501;
3;08/09AA007 00:00:00;16431;2;57;23;20,96437693553;482,18066951719;482,18066951719;0;37;2;73,562603275818;
3;08/09AA007 00:00:00;16431;1;24;23;5,5194348316141;126,94700112712;126,94700112712;0;37;2;73,562603275818;
3;08/09AA007 00:00:00;16713;2;21;41;10,951340284668;449,00495167138;449,00495167138;0;89;1;46,172085151289;
3;08/09AA007 00:00:00;16713;1;17;43;30,256205639577;1301,0168425018;1301,0168425018;0;89;1;46,172085151289;
3;08/09AA007 00:00:00;16713;3;18;21;28,397218605401;596,34159071342;596,34159071342;0;89;1;46,172085151289;
3;08/09AA007 00:00:00;16713;4;62;3;34,975172726333;104,925518179;104,925518179;0;89;1;46,172085151289;
3;08/09AA007 00:00:00;16713;5;33;36;31,352531326399;1128,6911277504;1128,6911277504;0;89;1;46,172085151289;
3;17/07AA007 00:00:00;16642;2;56;18;36,72088149442;660,97586689957;777,61867239357;0,15000000596046;31;4;78,655934482594;
3;17/07AA007 00:00:00;16642;1;7;3;39,19984330771;117,59952992313;138,35238911503;0,15000000596046;31;4;78,655934482594;
3;29/09AA007 00:00:00;13571;2;40;45;17,783438106933;800,25471481199;889,17190681884;0,10000000149012;37;3;82,403426166739;
3;29/09AA007 00:00:00;13571;1;34;33;7,1810877325592;236,97589517445;236,97589517445;0;37;3;82,403426166739;
3;29/09AA007 00:00:00;13571;3;41;33;8,5709756807964;282,84219746628;314,2691088162;0,10000000149012;37;3;82,403426166739;
3;13/10AA007 00:00:00;15057;2;16;36;9,9196461475074;357,10726131027;476,14301508035;0,25;67;3;41,525591770001;
3;13/10AA007 00:00:00;15057;1;18;30;25,547300467806;766,41901403419;766,41901403419;0;67;3;41,525591770001;
3;13/10AA007 00:00:00;16648;2;26;20;33,427944824053;668,55889648107;835,69862371455;0,20000000298023;35;5;62,559503055699;
3;13/10AA007 00:00:00;16648;1;64;33;43,03299459613;1420,0888216723;1775,1110337032;0,20000000298023;35;5;62,559503055699;
3;13/10AA007 00:00:00;16648;3;69;23;2,5020561751952;57,54729202949;71,934115304837;0,20000000298023;35;5;62,559503055699;
3;13/10AA007 00:00:00;16648;4;44;9;84,654876941794;761,89389247615;761,89389247615;0;35;5;62,559503055699;
3;06/05AA006 00:00:00;15570;2;26;45;30,078388486532;1353,5274818939;1592,3852839827;0,15000000596046;46;3;31,209417139416;
3;06/05AA006 00:00:00;15570;1;72;22;9,9587578251071;219,09267215236;257,75608669259;0,15000000596046;46;3;31,209417139416;
3;09/02AA004 00:00:00;13600;2;28;16;47,779894183683;764,47830693892;849,42034244962;0,10000000149012;73;4;68,838670960664;
3;09/02AA004 00:00:00;13600;1;57;31;18,167834211407;563,2028605536;563,2028605536;0;73;4;68,838670960664;
3;09/02AA004 00:00:00;13600;3;21;6;10,598742063496;63,592452380979;70,658280540298;0,10000000149012;73;4;68,838670960664;
3;09/02AA004 00:00:00;13600;4;64;43;32,551122348858;1399,6982610009;1555,220292576;0,10000000149012;73;4;68,838670960664;
3;09/02AA004 00:00:00;15567;2;30;40;28,208023595928;1128,3209438371;1410,4011850506;0,20000000298023;19;2;67,451798179206;
3;09/02AA004 00:00:00;15567;1;58;34;51,636419546751;1755,6382645895;2194,5478389123;0,20000000298023;19;2;67,451798179206;
3;09/02AA004 00:00:00;15567;3;11;57;34,173750484659;1947,9037776256;2434,8797311026;0,20000000298023;19;2;67,451798179206;
3;09/02AA004 00:00:00;15567;4;2;28;22,57111629949;631,99125638571;789,98907342508;0,20000000298023;19;2;67,451798179206;
3;17/02AA004 00:00:00;13614;2;5;37;5,6977135966911;210,81540307757;210,81540307757;0;19;2;65,127920413904;
3;17/02AA004 00:00:00;13614;1;18;10;27,150314967863;271,50314967863;271,50314967863;0;19;2;65,127920413904;
3;17/02AA004 00:00:00;13614;3;29;16;131,16907208895;2098,7051534232;2098,7051534232;0;19;2;65,127920413904;
3;17/02AA004 00:00:00;13614;4;33;69;27,870132877765;1923,0391685658;1923,0391685658;0;19;2;65,127920413904;
3;17/02AA004 00:00:00;13614;5;74;58;27,586261025972;1600,0031395064;1600,0031395064;0;19;2;65,127920413904;
3;17/02AA004 00:00:00;13647;2;33;22;28,59391454648;629,06612002257;629,06612002257;0;37;2;26,23623962329;
3;17/02AA004 00:00:00;13647;1;17;2;25,086069766591;50,172139533182;50,172139533182;0;37;2;26,23623962329;
3;17/02AA004 00:00:00;13848;2;55;18;46,001472254392;828,02650057905;828,02650057905;0;5;5;41,08102188257;
3;17/02AA004 00:00:00;13848;1;75;27;7,8095270768581;210,85723107517;210,85723107517;0;5;5;41,08102188257;
3;17/02AA004 00:00:00;13848;3;24;11;4,6033966819205;50,637363501126;50,637363501126;0;5;5;41,08102188257;
3;0BB03AA005 00:00:00;13627;2;53;68;58,29149881698;3963,8219195546;4404,2465845749;0,10000000149012;35;4;52,201348001214;
3;0BB03AA005 00:00:00;13627;1;46;27;10,207161185252;275,5933520018;306,21483606455;0,10000000149012;35;4;52,201348001214;
3;0BB03AA005 00:00:00;13627;3;69;8;1,6426326520155;13,141061216124;13,141061216124;0;35;4;52,201348001214;
3;04/12AA004 00:00:00;13630;2;55;127;39,323502069052;4994,0847627696;5548,9830789314;0,10000000149012;71;5;30,12030289942;
3;04/12AA004 00:00:00;13630;1;35;32;5,7318289990996;183,41852797119;183,41852797119;0;71;5;30,12030289942;
3;10/02AA004 00:00:00;15563;2;39;4;71,391629666415;285,56651866566;285,56651866566;0;39;3;72,274858027334;
3;10/02AA004 00:00:00;15563;1;15;5;7,1379966273233;35,689983136617;35,689983136617;0;39;3;72,274858027334;
3;10/02AA004 00:00:00;15563;3;25;4;16,725305822846;66,901223291383;66,901223291383;0;39;3;72,274858027334;
3;30/07AA004 00:00:00;15374;2;64;8;33,918996475562;271,3519718045;271,3519718045;0;37;5;78,181618806679;
3;30/07AA004 00:00:00;15374;1;23;15;8,3049810001994;124,57471500299;124,57471500299;0;37;5;78,181618806679;
3;30/07AA004 00:00:00;15374;3;18;29;23,479514185749;680,90591138672;680,90591138672;0;37;5;78,181618806679;
3;15/02AA006 00:00:00;14114;1;11;16;24,567474733421;393,07959573474;524,10612764632;0,25;34;4;78,851839506481;
3;1BB05AA004 00:00:00;13672;2;16;51;9,5818434501885;488,67401595961;574,91061104276;0,15000000596046;37;2;77,312730155711;
3;1BB05AA004 00:00:00;13672;1;61;93;26,91004735199;2502,6344037351;2944,2757897463;0,15000000596046;37;2;77,312730155711;
3;1BB05AA004 00:00:00;13672;3;29;25;133,92803913332;3348,2009783329;3939,0600021312;0,15000000596046;37;2;77,312730155711;
3;1BB05AA004 00:00:00;13672;4;2;47;20,96806001762;985,49882082815;1159,410385575;0,15000000596046;37;2;77,312730155711;
3;05/08AA004 00:00:00;13697;2;45;31;10,196996056576;316,10687775385;351,22986475247;0,10000000149012;19;4;60,609146986845;
3;05/08AA004 00:00:00;13697;1;29;19;132,47176218105;2516,96348144;2796,6260951193;0,10000000149012;19;4;60,609146986845;
3;05/08AA004 00:00:00;13697;3;40;21;19,175109202599;402,67729325457;402,67729325457;0;19;4;60,609146986845;
3;05/08AA004 00:00:00;13697;4;24;26;4,3701411671039;113,6236703447;113,6236703447;0;19;4;60,609146986845;
3;05/08AA004 00:00:00;13697;5;50;26;14,993250761515;389,8245197994;389,8245197994;0;19;4;60,609146986845;
3;05/10AA004 00:00:00;15460;1;72;29;11,545934441082;334,83209879138;334,83209879138;0;73;3;74,561232304816;
3;01/08AA004 00:00:00;13735;2;14;71;23,737058504955;1685,3311538518;1685,3311538518;0;37;4;28,195645659385;
3;01/08AA004 00:00:00;13735;1;65;20;9,4052495963031;188,10499192606;188,10499192606;0;37;4;28,195645659385;
3;21/07AA004 00:00:00;13837;2;72;22;11,852442610601;260,75373743322;274,47761856602;0,050000000745058;89;3;53,688102607476;
3;21/07AA004 00:00:00;13837;1;33;66;26,685039238329;1761,2125897297;1853,9079906431;0,050000000745058;89;3;53,688102607476;
3;01/01AA005 00:00:00;13784;2;69;20;1,8279342747367;36,558685494735;36,558685494735;0;35;5;50,549239351171;40000
3;01/01AA005 00:00:00;13784;1;75;34;6,8166715662057;231,76683325099;231,76683325099;0;35;5;50,549239351171;40000
3;28/12AA004 00:00:00;15499;2;21;11;12,428283111283;136,71111422411;136,71111422411;0;13;4;30,804398033606;
3;28/12AA004 00:00:00;15499;1;37;1;5,3561732935213;5,3561732935213;5,3561732935213;0;13;4;30,804398033606;
3;04/09AA005 00:00:00;16213;2;33;11;32,051932310446;352,5712554149;352,5712554149;0;38;1;35,551186262164;
3;04/09AA005 00:00:00;16213;1;71;11;39,320572845684;432,52630130252;432,52630130252;0;38;1;35,551186262164;
3;01/10AA003 00:00:00;13836;2;29;9;108,83214056802;979,48926511215;979,48926511215;0;33;5;72,067690041814;
3;01/10AA003 00:00:00;13836;1;72;4;11,727521370671;46,910085482685;46,910085482685;0;33;5;72,067690041814;
3;18/11AA003 00:00:00;15508;2;72;3;15,62505539842;46,875166195261;46,875166195261;0;33;1;66,391027562848;
3;18/11AA003 00:00:00;15508;1;29;9;145,0015030249;1305,0135272241;1305,0135272241;0;33;1;66,391027562848;
3;1BB01AA004 00:00:00;13891;2;25;4;13,611803070451;54,447212281804;54,447212281804;0;39;4;71,84863576938;
3;1BB01AA004 00:00:00;13891;1;15;5;5,8092213940837;29,046106970418;29,046106970418;0;39;4;71,84863576938;
3;1BB01AA004 00:00:00;13891;3;39;4;58,101706132657;232,40682453063;232,40682453063;0;39;4;71,84863576938;
3;19/02AA007 00:00:00;14409;2;54;24;37,519069395433;900,45766549039;1200,6102206538;0,25;46;1;66,529215460518;
3;19/02AA007 00:00:00;14409;1;30;5;24,488434787149;122,44217393575;163,25623191433;0,25;46;1;66,529215460518;
3;19/02AA007 00:00:00;16491;1;18;7;26,832037847157;187,8242649301;187,8242649301;0;70;5;79,58348917628;
3;14/09AA005 00:00:00;14508;2;61;92;28,08201840606;2583,5456933575;3039,4655429108;0,15000000596046;37;2;80,178096477695;
3;14/09AA005 00:00:00;14508;1;2;46;21,881249023913;1006,5374551;1184,161720186;0,15000000596046;37;2;80,178096477695;
3;14/09AA005 00:00:00;14508;3;16;50;9,9991464382272;499,95732191136;588,18508872614;0,15000000596046;37;2;80,178096477695;
3;14/09AA005 00:00:00;14508;4;29;24;139,76079680704;3354,2591233689;3946,1872316353;0,15000000596046;37;2;80,178096477695;
3;29/12AA005 00:00:00;14456;2;53;37;76,284376331364;2822,5219242605;2822,5219242605;0;37;2;41,056976529813;
3;29/12AA005 00:00:00;14456;1;45;14;10,569741584374;147,97638218124;184,97047841562;0,20000000298023;37;2;41,056976529813;
3;29/12AA005 00:00:00;14456;3;52;19;100,41254505156;1907,8383559796;2384,7979538585;0,20000000298023;37;2;41,056976529813;
